Date,AAPL,BTC,NVDA
2021-06-24,130.16148376464844,34662.4375,19.162641525268555
2021-06-25,129.8687744140625,31637.779296875,18.988534927368164
2021-06-26,,32186.27734375,
2021-06-27,,34649.64453125,
2021-06-28,131.49807739257812,34434.3359375,19.94040298461914
2021-06-29,133.0103759765625,35867.77734375,19.9820613861084
2021-06-30,133.6250457763672,35040.8359375,19.957866668701172
2021-07-01,133.92747497558594,33572.1171875,20.16689682006836
2021-07-02,136.55198669433594,33897.046875,20.4412841796875
2021-07-03,,34668.546875,
2021-07-04,,35287.78125,
2021-07-05,,33746.00390625,
2021-07-06,138.56179809570312,34235.1953125,20.652311325073242
2021-07-07,141.0497283935547,33855.328125,20.326290130615234
2021-07-08,139.7521209716797,32877.37109375,19.85833740234375
2021-07-09,141.57656860351562,33798.01171875,20.005510330200195
2021-07-10,,33520.51953125,
2021-07-11,,34240.1875,
2021-07-12,140.98143005371094,33155.84765625,20.466726303100586
2021-07-13,142.09364318847656,32702.025390625,20.204809188842773
2021-07-14,145.51817321777344,32822.34765625,19.797224044799805
2021-07-15,144.86448669433594,31780.73046875,18.923931121826172
2021-07-16,142.82542419433594,31421.5390625,18.120471954345703
2021-07-17,,31533.068359375,
2021-07-18,,31796.810546875,
2021-07-19,138.98133850097656,30817.83203125,18.73784637451172
2021-07-20,142.5912628173828,29807.34765625,18.57046890258789
2021-07-21,141.85952758789062,32110.693359375,19.366687774658203
2021-07-22,143.2254638671875,32313.10546875,19.550277709960938
2021-07-23,144.94253540039062,33581.55078125,19.51435661315918
2021-07-24,,34292.4453125,
2021-07-25,,35350.1875,
2021-07-26,145.3621063232422,37337.53515625,19.25094985961914
2021-07-27,143.19615173339844,39406.94140625,19.165138244628906
2021-07-28,141.44972229003906,39995.90625,19.459482192993164
2021-07-29,142.09364318847656,40008.421875,19.618125915527344
2021-07-30,142.30828857421875,42235.546875,19.455490112304688
2021-07-31,,41626.1953125,
2021-08-01,,39974.89453125,
2021-08-02,141.97657775878906,39201.9453125,19.7059268951416
2021-08-03,143.77178955078125,38152.98046875,19.77078628540039
2021-08-04,143.3717498779297,39747.50390625,20.228757858276367
2021-08-05,143.4790802001953,40869.5546875,20.590946197509766
2021-08-06,142.7951202392578,42816.5,20.3205509185791
2021-08-07,,44555.80078125,
2021-08-08,,43798.1171875,
2021-08-09,142.74624633789062,46365.40234375,20.249710083007812
2021-08-10,142.26747131347656,45585.03125,19.891511917114258
2021-08-11,142.52151489257812,45593.63671875,19.655044555664062
2021-08-12,145.48219299316406,44428.2890625,19.860584259033203
2021-08-13,145.68740844726562,47793.3203125,20.1429500579834
2021-08-14,,47096.9453125,
2021-08-15,,47047.00390625,
2021-08-16,147.66111755371094,46004.484375,19.905481338500977
2021-08-17,146.75242614746094,44695.359375,19.414581298828125
2021-08-18,143.01007080078125,44801.1875,18.99751091003418
2021-08-19,143.34228515625,46717.578125,19.753822326660156
2021-08-20,144.7982177734375,49339.17578125,20.76955223083496
2021-08-21,,48905.4921875,
2021-08-22,,49321.65234375,
2021-08-23,146.2834014892578,49546.1484375,21.909000396728516
2021-08-24,146.1954803466797,47706.1171875,21.74437141418457
2021-08-25,144.96424865722656,48960.7890625,22.16343116760254
2021-08-26,144.16305541992188,46942.21875,22.018756866455078
2021-08-27,145.19882202148438,49058.66796875,22.585491180419922
2021-08-28,,48902.40234375,
2021-08-29,,48829.83203125,
2021-08-30,149.6153564453125,47054.984375,22.637372970581055
2021-08-31,148.35487365722656,47166.6875,22.338985443115234
2021-09-01,149.019287109375,48847.02734375,22.39487648010254
2021-09-02,150.13319396972656,49327.72265625,22.349964141845703
2021-09-03,150.7683563232422,50025.375,22.796043395996094
2021-09-04,,49944.625,
2021-09-05,,51753.41015625,
2021-09-06,,52633.53515625,
2021-09-07,153.10365295410156,46811.12890625,22.61541748046875
2021-09-08,151.55979919433594,46091.390625,22.293081283569336
2021-09-09,150.54359436035156,46391.421875,22.131412506103516
2021-09-10,145.56033325195312,44883.91015625,22.431795120239258
2021-09-11,,45201.45703125,
2021-09-12,,46063.26953125,
2021-09-13,146.12710571289062,44963.07421875,22.106468200683594
2021-09-14,144.7297821044922,47092.4921875,22.1962833404541
2021-09-15,145.61898803710938,48176.34765625,22.295074462890625
2021-09-16,145.3844757080078,47783.359375,22.1962833404541
2021-09-17,142.7169952392578,47267.51953125,21.854978561401367
2021-09-18,,48278.36328125,
2021-09-19,,47260.21875,
2021-09-20,139.66836547851562,42843.80078125,21.06960105895996
2021-09-21,140.14710998535156,40693.67578125,21.202333450317383
2021-09-22,142.5117645263672,43574.5078125,21.895898818969727
2021-09-23,143.4693145751953,44895.09765625,22.435789108276367
2021-09-24,143.55723571777344,42839.75,22.035612106323242
2021-09-25,,42716.59375,
2021-09-26,,43208.5390625,
2021-09-27,142.04270935058594,42235.73046875,21.615474700927734
2021-09-28,138.66192626953125,41034.54296875,20.656452178955078
2021-09-29,139.5608673095703,41564.36328125,20.47482681274414
2021-09-30,138.26132202148438,43790.89453125,20.673418045043945
2021-10-01,139.38497924804688,48116.94140625,20.699363708496094
2021-10-02,,47711.48828125,
2021-10-03,,48199.953125,
2021-10-04,135.9552764892578,49112.90234375,19.69144058227539
2021-10-05,137.88026428222656,51514.8125,20.40896224975586
2021-10-06,138.74984741210938,55361.44921875,20.657451629638672
2021-10-07,140.01034545898438,53805.984375,21.031679153442383
2021-10-08,139.62925720214844,53967.84765625,20.78818130493164
2021-10-09,,54968.22265625,
2021-10-10,,54771.578125,
2021-10-11,139.54132080078125,57484.7890625,20.6524600982666
2021-10-12,138.27108764648438,56041.05859375,20.62851333618164
2021-10-13,137.684814453125,57401.09765625,20.895954132080078
2021-10-14,140.46957397460938,57321.5234375,21.701305389404297
2021-10-15,141.52487182617188,61593.94921875,21.81706428527832
2021-10-16,,60892.1796875,
2021-10-17,,61553.6171875,
2021-10-18,143.1957244873047,62026.078125,22.17632293701172
2021-10-19,145.35513305664062,64261.9921875,22.244178771972656
2021-10-20,145.84368896484375,65992.8359375,22.057565689086914
2021-10-21,146.05868530273438,62210.171875,22.645353317260742
2021-10-22,145.28677368164062,60692.265625,22.679279327392578
2021-10-23,,61393.6171875,
2021-10-24,,60930.8359375,
2021-10-25,145.2378692626953,63039.82421875,23.11838150024414
2021-10-26,145.9022979736328,60363.79296875,24.666194915771484
2021-10-27,145.44309997558594,58482.38671875,24.400739669799805
2021-10-28,149.07791137695312,60622.13671875,24.889732360839844
2021-10-29,146.37135314941406,62227.96484375,25.514446258544922
2021-10-30,,61888.83203125,
2021-10-31,,61318.95703125,
2021-11-01,145.55056762695312,61004.40625,25.773910522460938
2021-11-02,146.5863037109375,63226.40234375,26.346731185913086
2021-11-03,148.02268981933594,62970.046875,26.54332733154297
2021-11-04,147.50477600097656,61452.23046875,29.739748001098633
2021-11-05,148.03321838378906,61125.67578125,29.69085121154785
2021-11-06,,61527.48046875,
2021-11-07,,63326.98828125,
2021-11-08,147.21121215820312,67566.828125,30.74068260192871
2021-11-09,147.57327270507812,66971.828125,30.593982696533203
2021-11-10,144.74530029296875,64995.23046875,29.3984432220459
2021-11-11,144.69639587402344,64949.9609375,30.327529907226562
2021-11-12,146.77090454101562,64155.94140625,30.327529907226562
2021-11-13,,64469.52734375,
2021-11-14,,65466.83984375,
2021-11-15,146.78070068359375,63557.87109375,29.963285446166992
2021-11-16,147.75921630859375,60161.24609375,30.140914916992188
2021-11-17,150.19578552246094,60368.01171875,29.200849533081055
2021-11-18,154.4817657470703,56942.13671875,31.60988998413086
2021-11-19,157.10426330566406,58119.578125,32.91719055175781
2021-11-20,,59697.1953125,
2021-11-21,,58730.4765625,
2021-11-22,157.56417846679688,56289.2890625,31.89031410217285
2021-11-23,157.94580078125,57569.07421875,31.680742263793945
2021-11-24,158.4644012451172,56280.42578125,32.606834411621094
2021-11-25,,57274.6796875,
2021-11-26,153.44448852539062,53569.765625,31.438243865966797
2021-11-27,,54815.078125,
2021-11-28,,57248.45703125,
2021-11-29,156.80091857910156,57806.56640625,33.30739212036133
2021-11-30,161.75230407714844,57005.42578125,32.60883331298828
2021-12-01,161.23367309570312,57229.828125,31.374223709106445
2021-12-02,160.245361328125,56477.81640625,32.06389236450195
2021-12-03,158.36659240722656,53598.24609375,30.6336612701416
2021-12-04,,49200.703125,
2021-12-05,,49368.84765625,
2021-12-06,161.77188110351562,50582.625,29.978925704956055
2021-12-07,167.506103515625,50700.0859375,32.36430358886719
2021-12-08,171.32240295410156,50504.796875,31.764469146728516
2021-12-09,170.81353759765625,47672.12109375,30.43105125427246
2021-12-10,175.59860229492188,47243.3046875,30.139617919921875
2021-12-11,,49362.5078125,
2021-12-12,,50098.3359375,
2021-12-13,171.96826171875,46737.48046875,28.106555938720703
2021-12-14,170.58848571777344,46612.6328125,28.282211303710938
2021-12-15,175.4518585205078,48896.72265625,30.400114059448242
2021-12-16,168.56292724609375,47665.42578125,28.332117080688477
2021-12-17,167.46694946289062,46202.14453125,27.747251510620117
2021-12-18,,46848.77734375,
2021-12-19,,46707.015625,
2021-12-20,166.10679626464844,46880.27734375,27.66541290283203
2021-12-21,169.27728271484375,48936.61328125,29.018787384033203
2021-12-22,171.87037658691406,48628.51171875,29.34316062927246
2021-12-23,172.49664306640625,50784.5390625,29.582698822021484
2021-12-24,,50822.1953125,
2021-12-25,,50429.859375,
2021-12-26,,50809.515625,
2021-12-27,176.45973205566406,50640.41796875,30.885173797607422
2021-12-28,175.44203186035156,47588.85546875,30.26338005065918
2021-12-29,175.53012084960938,46444.7109375,29.942996978759766
2021-12-30,174.3754425048828,47178.125,29.52880096435547
2021-12-31,173.7589874267578,46306.4453125,29.354135513305664
2022-01-01,,47686.8125,
2022-01-02,,47345.21875,
2022-01-03,178.10366821289062,46458.1171875,30.062767028808594
2022-01-04,175.84324645996094,45897.57421875,29.233369827270508
2022-01-05,171.1658172607422,43569.00390625,27.550630569458008
2022-01-06,168.30853271484375,43160.9296875,28.123519897460938
2022-01-07,168.47483825683594,41557.90234375,27.194320678710938
2022-01-08,,41733.94140625,
2022-01-09,,41911.6015625,
2022-01-10,168.49444580078125,41821.26171875,27.34702491760254
2022-01-11,171.32240295410156,42735.85546875,27.763219833374023
2022-01-12,171.7627716064453,43949.1015625,27.944866180419922
2022-01-13,168.49444580078125,42591.5703125,26.523618698120117
2022-01-14,169.3555450439453,43099.69921875,26.889909744262695
2022-01-15,,43177.3984375,
2022-01-16,,43113.87890625,
2022-01-17,,42250.55078125,
2022-01-18,166.15573120117188,42375.6328125,25.85291862487793
2022-01-19,162.66232299804688,41744.328125,25.018535614013672
2022-01-20,160.97927856445312,40680.41796875,24.103309631347656
2022-01-21,158.92433166503906,36457.31640625,23.32880973815918
2022-01-22,,35030.25,
2022-01-23,,36276.8046875,
2022-01-24,158.15127563476562,36654.328125,23.326818466186523
2022-01-25,156.3507843017578,36954.00390625,22.280839920043945
2022-01-26,156.26271057128906,36852.12109375,22.727970123291016
2022-01-27,155.8028106689453,37138.234375,21.901575088500977
2022-01-28,166.67431640625,37784.33203125,22.795841217041016
2022-01-29,,38138.1796875,
2022-01-30,,37917.6015625,
2022-01-31,171.02882385253906,38483.125,24.43865966796875
2022-02-01,170.8625030517578,38743.2734375,24.590368270874023
2022-02-02,172.06607055664062,36952.984375,25.193201065063477
2022-02-03,169.1891632080078,37154.6015625,23.90169906616211
2022-02-04,168.905029296875,41500.875,24.271982192993164
2022-02-05,,41441.1640625,
2022-02-06,,42412.43359375,
2022-02-07,168.1898193359375,43840.28515625,24.680191040039062
2022-02-08,171.29574584960938,44118.4453125,25.059459686279297
2022-02-09,172.71640014648438,44338.796875,26.653369903564453
2022-02-10,168.6405029296875,43565.11328125,25.774076461791992
2022-02-11,165.23089599609375,42407.9375,23.902698516845703
2022-02-12,,42244.46875,
2022-02-13,,42197.515625,
2022-02-14,165.46603393554688,42586.91796875,24.22008514404297
2022-02-15,169.29696655273438,44575.203125,26.443775177001953
2022-02-16,169.0618438720703,43961.859375,26.459745407104492
2022-02-17,165.46603393554688,40538.01171875,24.459617614746094
2022-02-18,163.91795349121094,40030.9765625,23.59629249572754
2022-02-19,,40122.15625,
2022-02-20,,38431.37890625,
2022-02-21,,37075.28125,
2022-02-22,160.99818420410156,38286.02734375,23.344778060913086
2022-02-23,156.83412170410156,37296.5703125,22.343719482421875
2022-02-24,159.45010375976562,38332.609375,23.70207977294922
2022-02-25,161.51748657226562,39214.21875,24.11029815673828
2022-02-26,,39105.1484375,
2022-02-27,,37709.78515625,
2022-02-28,161.78199768066406,43193.234375,24.337854385375977
2022-03-01,159.9008331298828,44354.63671875,23.431608200073242
2022-03-02,163.19290161132812,43924.1171875,24.177291870117188
2022-03-03,162.8695831298828,42451.7890625,23.672189712524414
2022-03-04,159.8714141845703,39137.60546875,22.895557403564453
2022-03-05,,39400.5859375,
2022-03-06,,38419.984375,
2022-03-07,156.0796356201172,38062.0390625,21.314350128173828
2022-03-08,154.25726318359375,38737.26953125,21.47606086730957
2022-03-09,159.6558837890625,41982.92578125,22.973419189453125
2022-03-10,155.31544494628906,39437.4609375,22.6180477142334
2022-03-11,151.60205078125,38794.97265625,22.0610294342041
2022-03-12,,38904.01171875,
2022-03-13,,37849.6640625,
2022-03-14,147.57513427734375,39666.75390625,21.292388916015625
2022-03-15,151.95477294921875,39338.78515625,22.932493209838867
2022-03-16,156.3638153076172,41143.9296875,24.45280647277832
2022-03-17,157.3729705810547,40951.37890625,24.722328186035156
2022-03-18,160.66506958007812,41801.15625,26.406356811523438
2022-03-19,,42190.65234375,
2022-03-20,,41247.82421875,
2022-03-21,162.03680419921875,41077.99609375,26.686857223510742
2022-03-22,165.4072265625,42358.80859375,26.477231979370117
2022-03-23,166.76910400390625,42892.95703125,25.588796615600586
2022-03-24,170.55113220214844,43960.93359375,28.100364685058594
2022-03-25,171.1879119873047,44348.73046875,27.643163681030273
2022-03-26,,44500.828125,
2022-03-27,,46820.4921875,
2022-03-28,172.05015563964844,47128.00390625,28.16923713684082
2022-03-29,175.34228515625,47465.73046875,28.605470657348633
2022-03-30,174.1763153076172,47062.6640625,27.64117431640625
2022-03-31,171.08018493652344,45538.67578125,27.23788070678711
2022-04-01,170.7862091064453,46281.64453125,26.66489601135254
2022-04-02,,45868.94921875,
2022-04-03,,46453.56640625,
2022-04-04,174.83274841308594,46622.67578125,27.311758041381836
2022-04-05,171.52108764648438,45555.9921875,25.885276794433594
2022-04-06,168.3563690185547,43206.73828125,24.36396026611328
2022-04-07,168.6601104736328,43503.84765625,24.165311813354492
2022-04-08,166.6515350341797,42287.6640625,23.078231811523438
2022-04-09,,42782.13671875,
2022-04-10,,42207.671875,
2022-04-11,162.3992919921875,39521.90234375,21.87835121154785
2022-04-12,164.2706756591797,40127.18359375,21.466081619262695
2022-04-13,166.9552764892578,41166.73046875,22.163846969604492
2022-04-14,161.9485626220703,39935.515625,21.22051239013672
2022-04-15,,40553.46484375,
2022-04-16,,40424.484375,
2022-04-17,,39716.953125,
2022-04-18,161.73304748535156,40826.21484375,21.744592666625977
2022-04-19,164.01593017578125,41502.75,22.158859252929688
2022-04-20,163.849365234375,41374.37890625,21.444122314453125
2022-04-21,163.0557403564453,40527.36328125,20.147411346435547
2022-04-22,158.5193328857422,39740.3203125,19.4805850982666
2022-04-23,,39486.73046875,
2022-04-24,,39469.29296875,
2022-04-25,159.58729553222656,40458.30859375,19.866907119750977
2022-04-26,153.63023376464844,38117.4609375,18.754871368408203
2022-04-27,153.40487670898438,39241.12109375,18.382530212402344
2022-04-28,160.33192443847656,39773.828125,19.74711799621582
2022-04-29,154.4630126953125,38609.82421875,18.514293670654297
2022-04-30,,37714.875,
2022-05-01,,38469.09375,
2022-05-02,154.76678466796875,38529.328125,19.498559951782227
2022-05-03,156.25599670410156,37750.453125,19.567434310913086
2022-05-04,162.66383361816406,39698.37109375,20.29814338684082
2022-05-05,153.60079956054688,36575.140625,18.810771942138672
2022-05-06,154.32691955566406,36040.921875,18.642072677612305
2022-05-07,,35501.953125,
2022-05-08,,34059.265625,
2022-05-09,149.20492553710938,30296.953125,16.920114517211914
2022-05-10,151.60891723632812,31022.90625,17.563976287841797
2022-05-11,143.74932861328125,28936.35546875,16.60067367553711
2022-05-12,139.8833465576172,29047.751953125,16.14647674560547
2022-05-13,144.34788513183594,29283.103515625,17.674781799316406
2022-05-14,,30101.265625,
2022-05-15,,31305.11328125,
2022-05-16,142.80735778808594,29862.91796875,17.233562469482422
2022-05-17,146.43789672851562,30425.857421875,18.144948959350586
2022-05-18,138.17599487304688,28720.271484375,16.908130645751953
2022-05-19,134.77114868164062,30314.333984375,17.09380531311035
2022-05-20,135.00662231445312,29200.740234375,16.66456413269043
2022-05-21,,29432.2265625,
2022-05-22,,30323.72265625,
2022-05-23,140.4229736328125,29098.91015625,16.86820411682129
2022-05-24,137.7246551513672,29655.5859375,16.125516891479492
2022-05-25,137.8816375732422,29562.361328125,16.945070266723633
2022-05-26,141.0803985595703,29267.224609375,17.81951904296875
2022-05-27,146.83038330078125,28627.57421875,18.777833938598633
2022-05-28,,28814.900390625,
2022-05-29,,29445.95703125,
2022-05-30,,31726.390625,
2022-05-31,146.04539489746094,31792.310546875,18.639080047607422
2022-06-01,145.9178466796875,29799.080078125,18.28769302368164
2022-06-02,148.37088012695312,30467.48828125,19.557449340820312
2022-06-03,142.6503448486328,29704.390625,18.686992645263672
2022-06-04,,29832.9140625,
2022-06-05,,29906.662109375,
2022-06-06,143.39610290527344,31370.671875,18.75287437438965
2022-06-07,145.9178466796875,31155.478515625,18.892623901367188
2022-06-08,145.1819305419922,30214.35546875,18.619056701660156
2022-06-09,139.96180725097656,30111.998046875,18.01998519897461
2022-06-10,134.5552520751953,29083.8046875,16.947654724121094
2022-06-11,,28360.810546875,
2022-06-12,,26762.6484375,
2022-06-13,129.40380859375,22487.388671875,15.622711181640625
2022-06-14,130.267333984375,22206.79296875,15.811418533325195
2022-06-15,132.88717651367188,22572.83984375,16.501346588134766
2022-06-16,127.61801147460938,20381.650390625,15.576783180236816
2022-06-17,129.08984375,20471.482421875,15.855348587036133
2022-06-18,,19017.642578125,
2022-06-19,,20553.271484375,
2022-06-20,,20599.537109375,
2022-06-21,133.31890869140625,20710.59765625,16.540283203125
2022-06-22,132.80868530273438,19987.029296875,16.33460235595703
2022-06-23,135.6738739013672,21085.876953125,16.199813842773438
2022-06-24,139.00021362304688,21231.65625,17.099411010742188
2022-06-25,,21502.337890625,
2022-06-26,,21027.294921875,
2022-06-27,139.00021362304688,20735.478515625,16.842815399169922
2022-06-28,134.8594207763672,20280.634765625,15.957192420959473
2022-06-29,136.61581420898438,20104.0234375,15.517873764038086
2022-06-30,134.15292358398438,19784.7265625,15.135469436645508
2022-07-01,136.32147216796875,19269.3671875,14.50045394897461
2022-07-02,,19242.255859375,
2022-07-03,,19297.076171875,
2022-07-04,,20231.26171875,
2022-07-05,138.902099609375,20190.115234375,14.940770149230957
2022-07-06,140.2365264892578,20548.24609375,15.106513977050781
2022-07-07,143.6021728515625,21637.587890625,15.833385467529297
2022-07-08,144.27919006347656,21731.1171875,15.81341552734375
2022-07-09,,21592.20703125,
2022-07-10,,20860.44921875,
2022-07-11,142.14991760253906,19970.556640625,15.128479957580566
2022-07-12,143.12135314941406,19323.9140625,15.058588981628418
2022-07-13,142.75828552246094,20212.07421875,15.140462875366211
2022-07-14,145.68234252929688,20569.919921875,15.348135948181152
2022-07-15,147.35043334960938,20836.328125,15.737533569335938
2022-07-16,,21190.31640625,
2022-07-17,,20779.34375,
2022-07-18,144.30860900878906,22485.689453125,16.076007843017578
2022-07-19,148.1648406982422,23389.43359375,16.965620040893555
2022-07-20,150.1665496826172,23231.732421875,17.779356002807617
2022-07-21,152.43316650390625,23164.62890625,18.02198028564453
2022-07-22,151.19680786132812,22714.978515625,17.292116165161133
2022-07-23,,22465.478515625,
2022-07-24,,22609.1640625,
2022-07-25,150.07823181152344,21361.701171875,16.997575759887695
2022-07-26,148.75355529785156,21239.75390625,16.50733757019043
2022-07-27,153.8461456298828,22930.548828125,17.762388229370117
2022-07-28,154.39561462402344,23843.88671875,17.956087112426758
2022-07-29,159.458740234375,23804.6328125,18.13480567932129
2022-07-30,,23656.20703125,
2022-07-31,,23336.896484375,
2022-08-01,158.47752380371094,23314.19921875,18.412378311157227
2022-08-02,157.00567626953125,22978.1171875,18.497243881225586
2022-08-03,163.01075744628906,22846.5078125,18.863672256469727
2022-08-04,162.69676208496094,22630.95703125,19.18517303466797
2022-08-05,162.4707489013672,23289.314453125,18.95952033996582
2022-08-06,,22961.279296875,
2022-08-07,,23175.890625,
2022-08-08,161.99913024902344,23809.486328125,17.765378952026367
2022-08-09,162.04827880859375,23164.318359375,17.059478759765625
2022-08-10,166.2930450439453,23947.642578125,18.068904876708984
2022-08-11,165.55609130859375,23957.529296875,17.914148330688477
2022-08-12,169.1032257080078,24402.818359375,18.679954528808594
2022-08-13,,24424.068359375,
2022-08-14,,24319.333984375,
2022-08-15,170.1742706298828,24136.97265625,19.002458572387695
2022-08-16,170.01702880859375,23883.291015625,18.84969139099121
2022-08-17,171.5105743408203,23335.998046875,18.306537628173828
2022-08-18,171.11753845214844,23212.73828125,18.74386215209961
2022-08-19,168.53334045410156,20877.552734375,17.821292877197266
2022-08-20,,21166.060546875,
2022-08-21,,21534.12109375,
2022-08-22,164.65211486816406,21398.908203125,17.00755500793457
2022-08-23,164.3180389404297,21528.087890625,17.154335021972656
2022-08-24,164.61279296875,21395.01953125,17.195268630981445
2022-08-25,167.0692901611328,21600.904296875,17.885194778442383
2022-08-26,160.77090454101562,20260.01953125,16.234758377075195
2022-08-27,,20041.73828125,
2022-08-28,,19616.814453125,
2022-08-29,158.56991577148438,20297.994140625,15.776471138000488
2022-08-30,156.1428985595703,19796.80859375,15.443989753723145
2022-08-31,154.48233032226562,20049.763671875,15.070570945739746
2022-09-01,155.20944213867188,20127.140625,13.915367126464844
2022-09-02,153.0968780517578,19969.771484375,13.625816345214844
2022-09-03,,19832.087890625,
2022-09-04,,19986.712890625,
2022-09-05,,19812.37109375,
2022-09-06,151.83917236328125,18837.66796875,13.444099426269531
2022-09-07,153.2442626953125,19290.32421875,13.696781158447266
2022-09-08,151.7703857421875,19329.833984375,13.972433090209961
2022-09-09,154.6297149658203,21381.15234375,14.368937492370605
2022-09-10,,21680.5390625,
2022-09-11,,21769.255859375,
2022-09-12,160.58419799804688,22370.44921875,14.486786842346191
2022-09-13,151.1611785888672,20296.70703125,13.11451244354248
2022-09-14,152.60560607910156,20241.08984375,13.111517906188965
2022-09-15,149.716796875,19701.2109375,12.912764549255371
2022-09-16,148.07589721679688,19772.583984375,13.181427001953125
2022-09-17,,20127.576171875,
2022-09-18,,19419.505859375,
2022-09-19,151.79005432128906,19544.12890625,13.36519718170166
2022-09-20,154.1678924560547,18890.7890625,13.159455299377441
2022-09-21,151.0432891845703,18547.400390625,13.244349479675293
2022-09-22,150.08035278320312,19413.55078125,12.545228004455566
2022-09-23,147.810546875,19297.638671875,12.500285148620605
2022-09-24,,18937.01171875,
2022-09-25,,18802.09765625,
2022-09-26,148.14463806152344,19222.671875,12.212647438049316
2022-09-27,149.1173858642578,19110.546875,12.397415161132812
2022-09-28,147.23086547851562,19426.720703125,12.720008850097656
2022-09-29,139.9989776611328,19573.05078125,12.204655647277832
2022-09-30,135.79351806640625,19431.7890625,12.123758316040039
2022-10-01,,19312.095703125,
2022-10-02,,19044.107421875,
2022-10-03,139.96951293945312,19623.580078125,12.49629020690918
2022-10-04,143.55596923828125,20336.84375,13.150467872619629
2022-10-05,143.85073852539062,20160.716796875,13.192414283752441
2022-10-06,142.89764404296875,19955.443359375,13.113513946533203
2022-10-07,137.65060424804688,19546.849609375,12.060839653015137
2022-10-08,,19416.568359375,
2022-10-09,,19446.42578125,
2022-10-10,137.97488403320312,19141.484375,11.655346870422363
2022-10-11,136.55990600585938,19051.41796875,11.571453094482422
2022-10-12,135.93109130859375,19157.4453125,11.485560417175293
2022-10-13,140.50013732910156,19382.904296875,11.944984436035156
2022-10-14,135.97039794921875,19185.65625,11.212903022766113
2022-10-15,,19067.634765625,
2022-10-16,,19268.09375,
2022-10-17,139.93020629882812,19550.7578125,11.87307357788086
2022-10-18,141.24685668945312,19334.416015625,11.95197582244873
2022-10-19,141.35496520996094,19139.53515625,12.035868644714355
2022-10-20,140.89317321777344,19053.740234375,12.178690910339355
2022-10-21,144.70562744140625,19172.46875,12.450349807739258
2022-10-22,,19208.189453125,
2022-10-23,,19567.0078125,
2022-10-24,146.84762573242188,19345.572265625,12.58318042755127
2022-10-25,149.6873321533203,20095.857421875,13.244349479675293
2022-10-26,146.74935913085938,20770.44140625,12.879807472229004
2022-10-27,142.27859497070312,20285.8359375,13.159455299377441
2022-10-28,153.0281219482422,20595.3515625,13.816629409790039
2022-10-29,,20818.4765625,
2022-10-30,,20635.603515625,
2022-10-31,150.66989135742188,20495.7734375,13.48005485534668
2022-11-01,148.0266876220703,20485.2734375,13.525995254516602
2022-11-02,142.50462341308594,20159.50390625,13.202401161193848
2022-11-03,136.46170043945312,20209.98828125,13.40414810180664
2022-11-04,136.1959686279297,21147.23046875,14.138226509094238
2022-11-05,,21282.69140625,
2022-11-06,,20926.486328125,
2022-11-07,136.7274169921875,20602.81640625,14.283042907714844
2022-11-08,137.29827880859375,18541.271484375,14.583663940429688
2022-11-09,132.74134826660156,15880.7802734375,13.75870418548584
2022-11-10,144.55197143554688,17586.771484375,15.730223655700684
2022-11-11,147.3372802734375,17034.29296875,16.306499481201172
2022-11-12,,16799.185546875,
2022-11-13,,16353.365234375,
2022-11-14,145.93968200683594,16618.19921875,16.2745418548584
2022-11-15,147.67190551757812,16884.61328125,16.64507484436035
2022-11-16,146.44161987304688,16669.439453125,15.890023231506348
2022-11-17,148.34120178222656,16687.517578125,15.657315254211426
2022-11-18,148.90220642089844,16697.77734375,15.389654159545898
2022-11-19,,16711.546875,
2022-11-20,,16291.83203125,
2022-11-21,145.6739501953125,15787.2841796875,15.297768592834473
2022-11-22,147.80967712402344,16189.76953125,16.01786231994629
2022-11-23,148.68568420410156,16610.70703125,16.49825668334961
2022-11-24,,16604.46484375,
2022-11-25,145.7723846435547,16521.841796875,16.24957275390625
2022-11-26,,16464.28125,
2022-11-27,,16444.626953125,
2022-11-28,141.94378662109375,16217.322265625,15.80712890625
2022-11-29,138.94190979003906,16444.982421875,15.619361877441406
2022-11-30,145.69366455078125,17168.56640625,16.90607452392578
2022-12-01,145.96922302246094,16967.1328125,17.117868423461914
2022-12-02,145.4771270751953,17088.66015625,16.85912322998047
2022-12-03,,16908.236328125,
2022-12-04,,17130.486328125,
2022-12-05,144.31578063964844,16974.826171875,16.5933895111084
2022-12-06,140.65443420410156,17089.50390625,15.971010208129883
2022-12-07,138.71556091308594,16848.126953125,16.103879928588867
2022-12-08,140.39852905273438,17233.474609375,17.151830673217773
2022-12-09,139.91629028320312,17133.15234375,16.983997344970703
2022-12-10,,17128.724609375,
2022-12-11,,17104.193359375,
2022-12-12,142.20950317382812,17206.4375,17.517465591430664
2022-12-13,143.17405700683594,17781.318359375,18.053926467895508
2022-12-14,140.94970703125,17815.650390625,17.65632438659668
2022-12-15,134.34564208984375,17364.865234375,16.935049057006836
2022-12-16,132.38702392578125,16647.484375,16.55443000793457
2022-12-17,,16795.091796875,
2022-12-18,,16757.9765625,
2022-12-19,130.28079223632812,16439.6796875,16.237741470336914
2022-12-20,130.21189880371094,16906.3046875,16.06891632080078
2022-12-21,133.31222534179688,16817.53515625,16.4844970703125
2022-12-22,130.1430206298828,16830.341796875,15.323660850524902
2022-12-23,129.77883911132812,16796.953125,15.19079303741455
2022-12-24,,16847.755859375,
2022-12-25,,16841.986328125,
